is_dater_male,dater_age,dated_age,age_difference,dater_race,dated_race,are_same_race,same_race_importance_for_dater,same_religion_importance_for_dater,attractiveness_importance_for_dated,sincerity_importance_for_dated,intelligence_importance_for_dated,humor_importance_for_dated,ambition_importance_for_dated,shared_interests_importance_for_dated,attractiveness_score_of_dater_from_dated,sincerity_score_of_dater_from_dated,intelligence_score_of_dater_from_dated,humor_score_of_dater_from_dated,ambition_score_of_dater_from_dated,shared_interests_score_of_dater_from_dated,attractiveness_importance_for_dater,sincerity_importance_for_dater,intelligence_importance_for_dater,humor_importance_for_dater,ambition_importance_for_dater,shared_interests_importance_for_dater,self_reported_attractiveness_of_dater,self_reported_sincerity_of_dater,self_reported_intelligence_of_dater,self_reported_humor_of_dater,self_reported_ambition_of_dater,reported_attractiveness_of_dated_from_dater,reported_sincerity_of_dated_from_dater,reported_intelligence_of_dated_from_dater,reported_humor_of_dated_from_dater,reported_ambition_of_dated_from_dater,reported_shared_interests_of_dated_from_dater,dater_interest_in_sports,dater_interest_in_tvsports,dater_interest_in_exercise,dater_interest_in_dining,dater_interest_in_museums,dater_interest_in_art,dater_interest_in_hiking,dater_interest_in_gaming,dater_interest_in_clubbing,dater_interest_in_reading,dater_interest_in_tv,dater_interest_in_theater,dater_interest_in_movies,dater_interest_in_concerts,dater_interest_in_music,dater_interest_in_shopping,dater_interest_in_yoga,interests_correlation,expected_satisfaction_of_dater,expected_number_of_likes_of_dater_from_20_people,expected_number_of_dates_for_dater,dater_liked_dated,probability_dated_wants_to_date,already_met_before,dater_wants_to_date,dated_wants_to_date,is_match
False,22,25,3,caucasian,caucasian,True,10.0,10.0,30.0,0.0,30.0,30.0,10.0,0.0,7.0,6.0,6.0,8.0,6.0,5.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,8.0,9.0,10.0,10.0,9.0,10.0,4.0,4.0,5.0,9.0,9.0,9.0,9.0,1.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.34,9.0,12,3,9.0,8.0,True,False,False,0
False,22,24,2,caucasian,other,False,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,8.0,7.0,6.0,5.0,5.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,8.0,8.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,9.0,9.0,9.0,9.0,1.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.23,9.0,12,3,8.0,8.0,True,False,True,0
False,29,27,2,other,'Black/African American',False,3.0,10.0,21.0,17.0,22.0,20.0,8.0,13.0,3.0,6.0,5.0,4.0,6.0,4.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,5.0,1.0,9.0,1.0,1.0,1.0,3.0,1.0,9.0,9.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,10.0,7.0,6.0,9.0,5.0,5.0,0.28,4.0,10,2,2.0,1.0,True,False,False,0
False,29,26,3,other,caucasian,False,3.0,10.0,25.0,10.0,20.0,20.0,15.0,10.0,6.0,6.0,6.0,8.0,6.0,5.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,6.0,10.0,10.0,8.0,8.0,8.0,3.0,1.0,9.0,9.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,10.0,7.0,6.0,9.0,5.0,5.0,0.45,4.0,10,2,6.0,2.0,True,False,False,0
False,29,21,8,other,caucasian,False,3.0,10.0,60.0,15.0,0.0,15.0,0.0,10.0,4.0,8.0,6.0,6.0,5.0,1.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,2.0,10.0,10.0,1.0,7.0,2.0,3.0,1.0,9.0,9.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,10.0,7.0,6.0,9.0,5.0,5.0,-0.34,4.0,10,2,3.0,1.0,True,False,False,0
False,29,22,7,other,caucasian,False,3.0,10.0,21.0,20.0,19.0,20.0,10.0,10.0,5.0,8.0,7.0,6.0,5.0,5.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,10.0,4.0,8.0,1.0,1.0,3.0,3.0,1.0,9.0,9.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,10.0,7.0,6.0,9.0,5.0,5.0,0.61,4.0,10,2,3.0,1.0,True,False,False,0
False,29,25,4,other,caucasian,False,3.0,10.0,30.0,0.0,30.0,30.0,10.0,0.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,8.0,3.0,1.0,9.0,9.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,10.0,7.0,6.0,9.0,5.0,5.0,0.41,4.0,10,2,8.0,8.0,True,True,False,0
False,28,22,6,caucasian,other,False,1.0,5.0,20.0,15.0,20.0,20.0,5.0,10.0,0.0,6.0,5.0,4.0,3.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,3.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,-0.04,5.0,5,1,5.0,4.0,True,False,False,0
False,28,27,1,caucasian,'Black/African American',False,1.0,5.0,21.0,17.0,22.0,20.0,8.0,13.0,4.0,6.0,6.0,5.0,5.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,0.8,5.0,5,1,5.0,3.0,True,False,False,0
False,28,28,0,caucasian,caucasian,True,1.0,5.0,50.0,10.0,30.0,10.0,0.0,0.0,2.0,8.0,8.0,4.0,6.0,3.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,5.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,-0.18,5.0,5,1,8.0,4.0,True,True,False,0
False,28,26,2,caucasian,caucasian,True,1.0,5.0,25.0,10.0,20.0,20.0,15.0,10.0,5.0,8.0,9.0,7.0,5.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,5.0,6.0,8.0,8.0,4.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,0.14,5.0,5,1,5.0,2.0,True,False,False,0
False,28,21,7,caucasian,caucasian,True,1.0,5.0,60.0,15.0,0.0,15.0,0.0,10.0,6.0,6.0,8.0,7.0,7.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,9.0,8.0,8.0,8.0,5.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,-0.47,5.0,5,1,6.0,4.0,True,True,True,1
False,28,22,6,caucasian,caucasian,True,1.0,5.0,21.0,20.0,19.0,20.0,10.0,10.0,5.0,8.0,7.0,5.0,6.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,5.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,0.41,5.0,5,1,6.0,4.0,True,False,False,0
False,28,22,6,caucasian,caucasian,True,1.0,5.0,30.0,10.0,20.0,30.0,0.0,10.0,3.0,7.0,7.0,3.0,6.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,5.0,7.0,8.0,9.0,4.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,-0.56,5.0,5,1,4.0,2.0,True,False,False,0
False,28,25,3,caucasian,caucasian,True,1.0,5.0,30.0,0.0,30.0,30.0,10.0,0.0,5.0,9.0,10.0,7.0,8.0,7.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,5.0,8.0,8.0,8.0,7.0,4.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,0.53,5.0,5,1,7.0,5.0,True,False,False,0
False,28,24,4,caucasian,other,False,1.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,8.0,6.0,5.0,7.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,8.0,8.0,8.0,8.0,5.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,0.28,5.0,5,1,7.0,4.0,True,True,True,1
False,26,29,3,'Latino/Hispanic American','Latino/Hispanic American',True,1.0,1.0,20.0,25.0,15.0,15.0,53.0,20.0,9.0,8.0,8.0,8.0,7.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.27,5.0,1,5,6.0,7.0,True,False,True,0
False,26,22,4,'Latino/Hispanic American',other,False,1.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.26,5.0,1,5,8.0,8.0,True,True,True,1
False,26,27,1,'Latino/Hispanic American','Black/African American',False,1.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,8.0,7.0,6.0,5.0,5.0,4.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,5.0,6.0,6.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.17,5.0,1,5,6.0,5.0,True,False,True,0
False,26,26,0,'Latino/Hispanic American',caucasian,False,1.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,8.0,6.0,7.0,5.0,6.0,7.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.37,5.0,1,5,7.0,7.0,True,False,False,0
False,26,22,4,'Latino/Hispanic American',caucasian,False,1.0,1.0,30.0,10.0,20.0,30.0,0.0,10.0,7.0,7.0,7.0,6.0,5.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.14,5.0,1,5,7.0,8.0,True,False,True,0
False,26,25,1,'Latino/Hispanic American',caucasian,False,1.0,1.0,30.0,0.0,30.0,30.0,10.0,0.0,10.0,9.0,9.0,9.0,7.0,8.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.21,5.0,1,5,7.0,7.0,True,True,True,1
False,26,24,2,'Latino/Hispanic American',other,False,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5.0,6.0,4.0,5.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,0.26,5.0,1,5,6.0,7.0,True,False,True,0
False,27,29,2,'Asian/Pacific Islander/Asian-American','Latino/Hispanic American',False,6.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0,4.0,6.0,6.0,5.0,4.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,-0.07,3.0,2,4,7.0,5.0,True,True,False,0
False,27,22,5,'Asian/Pacific Islander/Asian-American',other,False,6.0,3.0,20.0,15.0,20.0,20.0,5.0,10.0,6.0,6.0,8.0,6.0,7.0,6.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,7.0,6.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,0.39,3.0,2,4,6.0,5.0,True,True,False,0
False,27,27,0,'Asian/Pacific Islander/Asian-American','Black/African American',False,6.0,3.0,21.0,17.0,22.0,20.0,8.0,13.0,3.0,4.0,6.0,3.0,7.0,2.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,4.0,5.0,7.0,4.0,5.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,0.03,3.0,2,4,4.0,2.0,True,False,False,0
False,27,28,1,'Asian/Pacific Islander/Asian-American',caucasian,False,6.0,3.0,50.0,10.0,30.0,10.0,0.0,0.0,4.0,6.0,8.0,4.0,9.0,1.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,8.0,6.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,-0.18,3.0,2,4,7.0,5.0,True,True,False,0
False,27,26,1,'Asian/Pacific Islander/Asian-American',caucasian,False,6.0,3.0,25.0,10.0,20.0,20.0,15.0,10.0,6.0,6.0,9.0,6.0,6.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,5.0,6.0,8.0,6.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,0.34,3.0,2,4,5.0,3.0,True,False,False,0
False,27,21,6,'Asian/Pacific Islander/Asian-American',caucasian,False,6.0,3.0,60.0,15.0,0.0,15.0,0.0,10.0,7.0,7.0,9.0,8.0,8.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,5.0,6.0,6.0,4.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,-0.05,3.0,2,4,6.0,4.0,True,True,False,0
False,27,22,5,'Asian/Pacific Islander/Asian-American',caucasian,False,6.0,3.0,21.0,20.0,19.0,20.0,10.0,10.0,6.0,7.0,8.0,4.0,7.0,6.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,0.07,3.0,2,4,6.0,4.0,True,True,False,0
False,27,25,2,'Asian/Pacific Islander/Asian-American',caucasian,False,6.0,3.0,30.0,0.0,30.0,30.0,10.0,0.0,8.0,7.0,7.0,9.0,6.0,8.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,6.0,6.0,6.0,5.0,6.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,0.15,3.0,2,4,5.0,4.0,True,False,True,0
False,27,24,3,'Asian/Pacific Islander/Asian-American',other,False,6.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,6.0,7.0,5.0,6.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,8.0,6.0,8.0,5.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,-0.17,3.0,2,4,6.0,5.0,True,True,True,1
False,23,29,6,other,'Latino/Hispanic American',False,6.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0,8.0,8.0,8.0,8.0,6.0,8.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,0.48,7.0,10,0,6.0,6.0,True,False,True,0
False,23,22,1,other,other,True,6.0,3.0,20.0,15.0,20.0,20.0,5.0,10.0,7.0,6.0,7.0,8.0,7.0,7.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,-0.43,7.0,10,0,6.0,5.0,True,False,True,0
False,23,27,4,other,'Black/African American',False,6.0,3.0,21.0,17.0,22.0,20.0,8.0,13.0,6.0,7.0,6.0,7.0,5.0,3.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,0.65,7.0,10,0,6.0,5.0,True,False,False,0
False,23,28,5,other,caucasian,False,6.0,3.0,50.0,10.0,30.0,10.0,0.0,0.0,5.0,6.0,5.0,8.0,6.0,2.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,-0.2,7.0,10,0,6.0,6.0,True,False,False,0
False,23,26,3,other,caucasian,False,6.0,3.0,25.0,10.0,20.0,20.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,8.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,0.02,7.0,10,0,6.0,5.0,True,False,False,0
False,23,21,2,other,caucasian,False,6.0,3.0,60.0,15.0,0.0,15.0,0.0,10.0,8.0,8.0,9.0,9.0,8.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,7.0,7.0,5.0,7.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,-0.37,7.0,10,0,5.0,4.0,True,False,True,0
False,23,22,1,other,caucasian,False,6.0,3.0,21.0,20.0,19.0,20.0,10.0,10.0,5.0,7.0,7.0,7.0,6.0,7.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,0.45,7.0,10,0,6.0,5.0,True,False,False,0
False,23,22,1,other,caucasian,False,6.0,3.0,30.0,10.0,20.0,30.0,0.0,10.0,6.0,8.0,7.0,7.0,6.0,5.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,8.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,-0.63,7.0,10,0,6.0,6.0,True,False,False,0
False,23,25,2,other,caucasian,False,6.0,3.0,30.0,0.0,30.0,30.0,10.0,0.0,7.0,9.0,8.0,9.0,5.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,0.35,7.0,10,0,6.0,6.0,True,False,False,0
False,23,24,1,other,other,True,6.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,6.0,8.0,6.0,5.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,8.0,7.0,6.0,8.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,0.5,7.0,10,0,5.0,4.0,True,False,True,0
True,29,23,6,'Latino/Hispanic American',caucasian,False,1.0,1.0,17.0,18.0,18.0,15.0,17.0,15.0,2.0,6.0,2.0,3.0,2.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,9.0,5.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.26,5.0,3,3,6.0,6.0,True,True,False,0
True,29,22,7,'Latino/Hispanic American',caucasian,False,1.0,1.0,10.0,20.0,20.0,20.0,15.0,15.0,8.0,7.0,7.0,7.0,7.0,7.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,4.0,7.0,7.0,6.0,6.0,5.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.23,5.0,3,3,5.0,5.0,True,False,False,0
True,29,26,3,'Latino/Hispanic American','Latino/Hispanic American',True,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,6.0,7.0,7.0,7.0,8.0,6.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,5.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.27,5.0,3,3,8.0,5.0,True,True,False,0
True,29,24,5,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',False,1.0,1.0,5.0,15.0,45.0,25.0,0.0,10.0,2.0,7.0,7.0,5.0,4.0,2.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,2.0,6.0,7.0,5.0,6.0,4.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.17,5.0,3,3,5.0,6.0,True,False,True,0
True,29,27,2,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',False,1.0,1.0,10.0,25.0,25.0,10.0,10.0,20.0,7.0,7.0,8.0,6.0,8.0,5.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,-0.07,5.0,3,3,4.0,5.0,True,False,True,0
True,29,23,6,'Latino/Hispanic American',other,False,1.0,1.0,17.0,17.0,17.0,17.0,17.0,15.0,6.0,7.0,8.0,7.0,8.0,6.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,0.48,5.0,3,3,8.0,7.0,True,True,False,0
True,22,23,1,other,caucasian,False,1.0,1.0,17.0,18.0,18.0,15.0,17.0,15.0,3.0,9.0,9.0,7.0,9.0,7.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,5.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,-0.15,5.0,1,3,7.0,5.0,True,True,False,0
True,22,22,0,other,caucasian,False,1.0,1.0,10.0,20.0,20.0,20.0,15.0,15.0,8.0,8.0,8.0,7.0,8.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,5.0,10.0,7.0,5.0,4.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,-0.01,5.0,1,3,5.0,1.0,True,False,False,0
True,22,28,6,other,caucasian,False,1.0,1.0,15.0,15.0,20.0,15.0,15.0,20.0,6.0,8.0,7.0,8.0,7.0,3.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,0.0,6.0,5.0,4.0,3.0,2.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,-0.04,5.0,1,3,1.0,5.0,True,False,False,0
True,22,26,4,other,'Latino/Hispanic American',False,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,0.26,5.0,1,3,10.0,10.0,True,True,True,1
True,22,24,2,other,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,5.0,15.0,45.0,25.0,0.0,10.0,7.0,7.0,7.0,5.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,0.03,5.0,1,3,5.0,5.0,True,True,True,1
True,22,27,5,other,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,10.0,25.0,25.0,10.0,10.0,20.0,7.0,7.0,7.0,6.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,0.39,5.0,1,3,6.0,5.0,True,False,True,0
